event,x,y,z,station,track
922,2.930777,-81.50232,47.162859999999995,0,-1
922,2.930777,-81.50232,66.69151,0,-1
922,2.930777,-81.50232,215.3561,0,-1
922,2.930777,-81.50232,256.1035,0,-1
922,28.960829999999998,-76.23968,-203.6498,0,-1
922,28.960829999999998,-76.23968,-168.5819,0,-1
922,28.960829999999998,-76.23968,-115.7464,0,-1
922,28.960829999999998,-76.23968,-93.49167,0,-1
922,28.960829999999998,-76.23968,-35.53236,0,-1
922,28.960829999999998,-76.23968,15.86224,0,-1
922,28.960829999999998,-76.23968,184.0555,0,-1
922,28.960829999999998,-76.23968,224.8029,0,-1
922,42.467490000000005,-69.62564,-221.3216,0,-1
922,42.467490000000005,-69.62564,-186.2537,0,-1
922,42.467490000000005,-69.62564,-133.4182,0,-1
922,42.467490000000005,-69.62564,-111.1635,0,-1
922,42.467490000000005,-69.62564,-53.20415,0,-1
922,42.467490000000005,-69.62564,17.71911,0,-1
922,42.467490000000005,-69.62564,166.3837,0,-1
922,62.828480000000006,-51.99808,-253.0679,0,-1
922,62.828480000000006,-51.99808,-218.0,0,-1
922,62.828480000000006,-51.99808,-165.1645,0,-1
922,62.828480000000006,-51.99808,-142.9098,0,-1
922,62.828480000000006,-51.99808,-84.95045999999999,0,-1
922,62.828480000000006,-51.99808,-33.555859999999996,0,-1
922,62.828480000000006,-51.99808,-14.0272,0,-1
922,62.828480000000006,-51.99808,175.3848,0,-1
922,125.8552,7.095014,148.283,1,-1
922,125.8552,7.095014,157.8515,1,-1
922,125.8552,7.095014,248.4343,1,-1
922,125.8552,7.095014,332.6379,1,-1
922,75.56489,100.895,-305.3765,1,-1
922,75.56489,100.895,-46.3864,1,-1
922,75.56489,100.895,53.76493000000001,1,-1
922,75.56489,100.895,137.9686,1,-1
922,75.56489,100.895,183.26,1,-1
922,75.56489,100.895,287.2387,1,-1
922,-17.67558,124.8096,-221.3701,1,-1
922,-17.67558,124.8096,-211.8015,1,-1
922,-17.67558,124.8096,-121.2188,1,-1
922,-17.67558,124.8096,-37.01509,1,-1
922,-17.67558,124.8096,112.2551,1,-1
922,-17.67558,124.8096,197.5738,1,-1
922,-17.67558,124.8096,219.068,1,-1
922,-17.67558,124.8096,259.1645,1,-1
922,-17.67558,124.8096,313.3183,1,-1
922,-62.60365,109.4104,-306.0212,1,-1
922,-62.60365,109.4104,-296.4526,1,-1
922,-62.60365,109.4104,-205.8699,1,-1
922,-62.60365,109.4104,-121.6662,1,-1
922,-62.60365,109.4104,-76.37486,1,-1
922,-62.60365,109.4104,27.60391,1,-1
922,-62.60365,109.4104,112.9227,1,-1
922,-62.60365,109.4104,174.5133,1,-1
922,-62.60365,109.4104,228.6672,1,-1
922,-62.60365,109.4104,319.7651,1,-1
922,-117.9465,44.48019,-275.8656,1,-1
922,-117.9465,44.48019,-230.5742,1,-1
922,-117.9465,44.48019,-126.5954,1,-1
922,-117.9465,44.48019,-41.27663,1,-1
922,-117.9465,44.48019,-19.782529999999998,1,-1
922,-117.9465,44.48019,165.5658,1,-1
922,-97.57377,-79.80741,-251.2409,1,-1
922,-97.57377,-79.80741,17.31778,1,-1
922,-97.57377,-79.80741,107.9005,1,-1
922,-97.57377,-79.80741,192.1042,1,-1
922,-97.57377,-79.80741,237.3955,1,-1
922,-97.57377,-79.80741,341.3743,1,-1
922,-23.78913,-123.7899,-147.5488,1,-1
922,-23.78913,-123.7899,-137.9802,1,-1
922,-23.78913,-123.7899,36.80616,1,-1
922,-23.78913,-123.7899,82.09751999999999,1,-1
922,-23.78913,-123.7899,186.0763,1,-1
922,-23.78913,-123.7899,271.3951,1,-1
922,-23.78913,-123.7899,292.8892,1,-1
922,-23.78913,-123.7899,332.9857,1,-1
922,0.141426,-126.0549,-190.2011,1,-1
922,0.141426,-126.0549,-180.6325,1,-1
922,0.141426,-126.0549,-90.04978,1,-1
922,0.141426,-126.0549,39.44525,1,-1
922,0.141426,-126.0549,143.424,1,-1
922,0.141426,-126.0549,228.7428,1,-1
922,0.141426,-126.0549,250.2369,1,-1
922,0.141426,-126.0549,290.3335,1,-1
922,0.141426,-126.0549,344.4873,1,-1
922,35.05382,-121.083,-252.8854,1,-1
922,35.05382,-121.083,-243.3168,1,-1
922,35.05382,-121.083,-152.7341,1,-1
922,35.05382,-121.083,-68.53039,1,-1
922,35.05382,-121.083,-23.23902,1,-1
922,35.05382,-121.083,80.73975,1,-1
922,35.05382,-121.083,187.5526,1,-1
922,35.05382,-121.083,227.6492,1,-1
922,35.05382,-121.083,281.803,1,-1
922,48.54489,-116.3325,-278.2398,1,-1
922,48.54489,-116.3325,-268.6712,1,-1
922,48.54489,-116.3325,-178.0884,1,-1
922,48.54489,-116.3325,-93.88478,1,-1
922,48.54489,-116.3325,-48.59342,1,-1
922,48.54489,-116.3325,140.7041,1,-1
922,48.54489,-116.3325,162.1983,1,-1
922,48.54489,-116.3325,202.2948,1,-1
922,48.54489,-116.3325,256.4486,1,-1
922,51.129329999999996,-115.22,-283.225,1,-1
922,51.129329999999996,-115.22,-273.6564,1,-1
922,51.129329999999996,-115.22,-183.0736,1,-1
922,51.129329999999996,-115.22,-98.86995999999999,1,-1
922,51.129329999999996,-115.22,-53.578590000000005,1,-1
922,51.129329999999996,-115.22,50.40018,1,-1
922,51.129329999999996,-115.22,135.719,1,-1
922,51.129329999999996,-115.22,157.2131,1,-1
922,51.129329999999996,-115.22,251.4634,1,-1
922,51.129329999999996,-115.22,342.5614,1,-1
922,125.6663,-9.892152000000001,-338.8619,1,-1
922,125.6663,-9.892152000000001,-293.5706,1,-1
922,125.6663,-9.892152000000001,-189.5918,1,-1
922,125.6663,-9.892152000000001,-82.7789,1,-1
922,125.6663,-9.892152000000001,-42.68237,1,-1
922,125.6663,-9.892152000000001,11.47145,1,-1
922,125.6663,-9.892152000000001,197.6175,1,-1
922,166.385,7.523287,187.3504,2,-1
922,166.385,7.523287,323.1622,2,-1
922,166.385,7.523287,394.5699,2,-1
922,102.0595,131.6223,-379.5969,2,-1
922,102.0595,131.6223,89.3947,2,-1
922,102.0595,131.6223,160.8025,2,-1
922,102.0595,131.6223,221.9227,2,-1
922,102.0595,131.6223,366.5536,2,-1
922,-19.920370000000002,165.3594,-256.8078,2,-1
922,-19.920370000000002,165.3594,-120.996,2,-1
922,-19.920370000000002,165.3594,-49.58826,2,-1
922,-19.920370000000002,165.3594,156.1629,2,-1
922,-19.920370000000002,165.3594,218.3601,2,-1
922,-19.920370000000002,165.3594,232.4119,2,-1
922,-19.920370000000002,165.3594,304.4248,2,-1
922,-19.920370000000002,165.3594,387.9355,2,-1
922,-91.4372,139.2114,-381.3144,2,-1
922,-91.4372,139.2114,-245.5026,2,-1
922,-91.4372,139.2114,-174.0948,2,-1
922,-91.4372,139.2114,-112.9746,2,-1
922,-91.4372,139.2114,31.65632,2,-1
922,-91.4372,139.2114,93.85347,2,-1
922,-91.4372,139.2114,107.9053,2,-1
922,-91.4372,139.2114,263.429,2,-1
922,-91.4372,139.2114,353.5964,2,-1
922,-154.345,62.595319999999994,-408.6316,2,-1
922,-154.345,62.595319999999994,-337.2239,2,-1
922,-154.345,62.595319999999994,-276.1037,2,-1
922,-154.345,62.595319999999994,-131.4727,2,-1
922,-154.345,62.595319999999994,-69.27556,2,-1
922,-154.345,62.595319999999994,-55.22375,2,-1
922,-154.345,62.595319999999994,16.78916,2,-1
922,-154.345,62.595319999999994,190.4674,2,-1
922,-154.345,62.595319999999994,312.7078,2,-1
922,-162.5549,36.28317,-381.9446,2,-1
922,-162.5549,36.28317,-320.8244,2,-1
922,-162.5549,36.28317,-176.1934,2,-1
922,-162.5549,36.28317,-113.9963,2,-1
922,-162.5549,36.28317,-27.93157,2,-1
922,-162.5549,36.28317,55.5792,2,-1
922,-162.5549,36.28317,145.7466,2,-1
922,-127.3482,-107.3452,-322.6796,2,-1
922,-127.3482,-107.3452,146.312,2,-1
922,-127.3482,-107.3452,217.7198,2,-1
922,-127.3482,-107.3452,278.84,2,-1
922,-127.3482,-107.3452,423.4709,2,-1
922,-17.00424,-165.6847,-196.8413,2,-1
922,-17.00424,-165.6847,10.378169999999999,2,-1
922,-17.00424,-165.6847,71.49837,2,-1
922,-17.00424,-165.6847,216.1293,2,-1
922,-17.00424,-165.6847,278.3265,2,-1
922,-17.00424,-165.6847,292.3783,2,-1
922,-17.00424,-165.6847,364.3912,2,-1
922,-6.370747,-166.4331,-214.1198,2,-1
922,-6.370747,-166.4331,-78.30805,2,-1
922,-6.370747,-166.4331,54.21991,2,-1
922,-6.370747,-166.4331,198.8509,2,-1
922,-6.370747,-166.4331,261.048,2,-1
922,-6.370747,-166.4331,275.0998,2,-1
922,-6.370747,-166.4331,347.1128,2,-1
922,41.781040000000004,-161.2294,-292.8893,2,-1
922,41.781040000000004,-161.2294,-157.0775,2,-1
922,41.781040000000004,-161.2294,-85.66976,2,-1
922,41.781040000000004,-161.2294,-24.54956,2,-1
922,41.781040000000004,-161.2294,120.0814,2,-1
922,41.781040000000004,-161.2294,196.3304,2,-1
922,41.781040000000004,-161.2294,268.3433,2,-1
922,41.781040000000004,-161.2294,351.854,2,-1
922,47.21991,-159.7212,-302.0367,2,-1
922,47.21991,-159.7212,-166.2249,2,-1
922,47.21991,-159.7212,-94.81719,2,-1
922,47.21991,-159.7212,-33.696979999999996,2,-1
922,47.21991,-159.7212,110.934,2,-1
922,47.21991,-159.7212,173.1311,2,-1
922,47.21991,-159.7212,259.1959,2,-1
922,47.21991,-159.7212,342.7066,2,-1
922,68.65748,-151.7456,-339.1346,2,-1
922,68.65748,-151.7456,-203.3228,2,-1
922,68.65748,-151.7456,-131.9151,2,-1
922,68.65748,-151.7456,-70.79486999999999,2,-1
922,68.65748,-151.7456,136.0333,2,-1
922,68.65748,-151.7456,150.0851,2,-1
922,68.65748,-151.7456,222.098,2,-1
922,68.65748,-151.7456,305.6087,2,-1
922,68.65748,-151.7456,395.7762,2,-1
922,166.5486,-1.455812,-377.7417,2,-1
922,166.5486,-1.455812,-233.1107,2,-1
922,166.5486,-1.455812,-156.8618,2,-1
922,166.5486,-1.455812,-84.84886999999999,2,-1
922,166.5486,-1.455812,-1.3381,2,-1
922,166.5486,-1.455812,211.0697,2,-1
922,-63.68994,-50.93927,4.753977,0,11
922,-97.57377,-79.80741,7.74918,1,11
922,-127.3482,-107.3452,10.50023,2,11
922,-23.16076,-78.19717,-31.195659999999997,0,13
922,-23.78913,-123.7899,-47.39751,1,13
922,-17.00424,-165.6847,-61.02958,2,13
922,47.65502,66.18321,-24.21516,0,16
922,75.56489,100.895,-36.8178,1,16
922,102.0595,131.6223,-46.41707,2,16
922,-76.84343,27.3186,49.1636,0,17
922,-117.9465,44.48019,74.46783,1,17
922,-154.345,62.595319999999994,100.2999,2,17
922,28.960829999999998,-76.23968,35.3909,0,18
922,48.54489,-116.3325,55.38535,1,18
922,68.65748,-151.7456,73.8361,2,18
922,81.35838000000001,5.659616000000001,-71.87108,0,23
922,125.8552,7.095014,-110.7071,1,23
922,166.385,7.523287,-145.8295,2,23
922,-13.14226,80.48912,5.287726,0,24
922,-17.67558,124.8096,8.276280999999999,1,24
922,-19.920370000000002,165.3594,11.531939999999999,2,24
922,2.930777,-81.50232,-4.231747,0,29
922,0.141426,-126.0549,-5.846116,1,29
922,-6.370747,-166.4331,-6.900289999999999,2,29
922,-36.32115,73.02049,87.55615999999999,0,30
922,-62.60365,109.4104,134.4168,1,30
922,-91.4372,139.2114,179.9182,2,30
923,-5.147311,81.3924,30.58308,0,-1
923,-5.147311,81.3924,199.248,0,-1
923,-13.73034,80.39089,-21.25715,0,-1
923,-13.73034,80.39089,189.1037,0,-1
923,-81.30543,6.375336,-147.8988,0,-1
923,-81.30543,6.375336,-106.2028,0,-1
923,-81.30543,6.375336,209.8499,0,-1
923,-38.149609999999996,-72.08207,-259.1231,0,-1
923,-38.149609999999996,-72.08207,-217.4272,0,-1
923,-38.149609999999996,-72.08207,-48.76226,0,-1
923,-4.26582,125.9828,33.41239,1,-1
923,-4.26582,125.9828,47.446329999999996,1,-1
923,-16.758329999999997,124.9361,-45.98576,1,-1
923,-16.758329999999997,124.9361,11.19257,1,-1
923,-125.7132,9.276656,-293.3884,1,-1
923,-125.7132,9.276656,-279.3545,1,-1
923,-57.249559999999995,-112.3047,89.07977,1,-1
923,-57.249559999999995,-112.3047,160.292,1,-1
923,-1.7806669999999998,166.5455,54.925430000000006,2,-1
923,-1.7806669999999998,166.5455,64.60784,2,-1
923,-17.42759,165.6407,-60.6515,2,-1
923,-17.42759,165.6407,39.19833,2,-1
923,-166.2009,10.85544,-348.5775,2,-1
923,-166.2009,10.85544,-338.8951,2,-1
923,-72.81419,-149.7954,89.77278000000001,2,-1
923,-72.81419,-149.7954,179.9402,2,-1
923,-81.30543,6.375336,62.46206,0,8
923,-125.7132,9.276656,89.99343,1,8
923,-166.2009,10.85544,114.9677,2,8
923,-5.147311,81.3924,-11.11287,0,12
923,-4.26582,125.9828,-23.765929999999997,1,12
923,-1.7806669999999998,166.5455,-35.242,2,12
923,-13.73034,80.39089,20.43879,0,13
923,-16.758329999999997,124.9361,25.22651,1,13
923,-17.42759,165.6407,29.51592,2,13
923,-38.149609999999996,-72.08207,98.62564,0,14
923,-57.249559999999995,-112.3047,146.2581,1,14
923,-72.81419,-149.7954,189.6226,2,14
924,66.99591,46.50555,-60.85006,0,-1
924,15.32745,80.10173,-25.171960000000002,0,-1
924,15.32745,80.10173,203.1394,0,-1
924,-13.73034,80.39089,-169.2889,0,-1
924,-13.73034,80.39089,168.8587,0,-1
924,-17.24231,79.71148000000001,-173.4866,0,-1
924,-17.24231,79.71148000000001,-63.65026999999999,0,-1
924,45.47976,-67.69645,-172.1991,0,-1
924,98.73564,78.36541,-57.863780000000006,1,-1
924,98.73564,78.36541,152.0075,1,-1
924,31.914790000000004,121.948,-65.1665,1,-1
924,31.914790000000004,121.948,8.192758999999999,1,-1
924,31.914790000000004,121.948,226.3568,1,-1
924,-18.28655,124.7216,-291.3576,1,-1
924,-18.28655,124.7216,-154.8456,1,-1
924,-18.28655,124.7216,136.6777,1,-1
924,-18.28655,124.7216,284.672,1,-1
924,-33.0827,121.6363,-318.152,1,-1
924,-33.0827,121.6363,-181.64,1,-1
924,-33.0827,121.6363,-108.2808,1,-1
924,-33.0827,121.6363,109.8833,1,-1
924,68.71302,-105.6806,-251.0867,1,-1
924,68.71302,-105.6806,-177.7274,1,-1
924,68.71302,-105.6806,188.431,1,-1
924,125.098,109.9594,-123.1237,2,-1
924,125.098,109.9594,157.6661,2,-1
924,52.795730000000006,157.9658,-36.06492,2,-1
924,52.795730000000006,157.9658,15.372879999999999,2,-1
924,52.795730000000006,157.9658,294.9524,2,-1
924,-20.54288,165.2833,-385.858,2,-1
924,-20.54288,165.2833,-156.506,2,-1
924,-20.54288,165.2833,174.5113,2,-1
924,-20.54288,165.2833,394.7861,2,-1
924,-51.41297,158.4212,-207.8332,2,-1
924,-51.41297,158.4212,-156.3954,2,-1
924,-51.41297,158.4212,123.1841,2,-1
924,88.26897,-141.2415,-273.8979,2,-1
924,88.26897,-141.2415,-222.4601,2,-1
924,88.26897,-141.2415,277.3942,2,-1
924,-13.73034,80.39089,-59.45264,0,8
924,-18.28655,124.7216,-81.48638000000001,1,8
924,-20.54288,165.2833,-105.0682,2,8
924,-17.24231,79.71148000000001,164.6611,0,13
924,-33.0827,121.6363,257.8776,1,13
924,-51.41297,158.4212,343.4589,2,13
924,15.32745,80.10173,-135.0083,0,14
924,31.914790000000004,121.948,-201.6785,1,14
924,52.795730000000006,157.9658,-265.417,2,14
924,66.99591,46.50555,48.98625,0,15
924,98.73564,78.36541,78.64822,1,15
924,125.098,109.9594,106.2283,2,15
924,45.47976,-67.69645,23.29255,0,20
924,68.71302,-105.6806,40.436640000000004,1,20
924,88.26897,-141.2415,57.11942,2,20
925,35.37048,73.4857,-83.27415,0,-1
925,35.37048,73.4857,217.8886,0,-1
925,-42.32604,69.71173,-100.6081,0,-1
925,-42.32604,69.71173,122.7422,0,-1
925,-51.31353,-63.3888,204.1037,0,-1
925,47.196870000000004,-66.5107,-184.7345,0,-1
925,56.4231,112.7222,-146.2678,1,-1
925,56.4231,112.7222,-45.47853,1,-1
925,-66.89173000000001,106.8427,-237.0524,1,-1
925,-66.89173000000001,106.8427,141.8641,1,-1
925,-80.88750999999999,-96.68027,6.4697510000000005,1,-1
925,-80.88750999999999,-96.68027,43.46833,1,-1
925,75.04919,-101.2792,-291.5493,1,-1
925,75.04919,-101.2792,-254.5508,1,-1
925,77.01494,147.6796,-186.42,2,-1
925,77.01494,147.6796,-76.28256,2,-1
925,-90.38623,139.896,-295.5128,2,-1
925,-90.38623,139.896,185.5819,2,-1
925,-108.6156,-126.2664,-14.283370000000001,2,-1
925,-108.6156,-126.2664,51.07289,2,-1
925,101.1545,-132.3191,-382.213,2,-1
925,101.1545,-132.3191,-316.8568,2,-1
925,-51.31353,-63.3888,-60.554469999999995,0,9
925,-80.88750999999999,-96.68027,-94.31949,1,9
925,-108.6156,-126.2664,-124.4208,2,9
925,35.37048,73.4857,-5.461764,0,11
925,56.4231,112.7222,-8.47995,1,11
925,77.01494,147.6796,-10.92631,2,11
925,-42.32604,69.71173,-178.4205,0,12
925,-66.89173000000001,106.8427,-274.051,1,12
925,-90.38623,139.896,-360.869,2,12
925,47.196870000000004,-66.5107,79.9237,0,13
925,75.04919,-101.2792,124.3657,1,13
925,101.1545,-132.3191,164.2379,2,13
926,65.42998,48.68404,109.6566,0,-1
926,65.42998,48.68404,176.1634,0,-1
926,65.42998,48.68404,194.4157,0,-1
926,4.0890889999999995,81.45241999999999,-186.7266,0,-1
926,4.0890889999999995,81.45241999999999,25.35409,0,-1
926,4.0890889999999995,81.45241999999999,91.86092,0,-1
926,-72.45812,37.43045,-84.13421,0,-1
926,-72.45812,37.43045,0.6249125,0,-1
926,-72.45812,37.43045,180.2659,0,-1
926,-81.55174,0.7287453,-128.909,0,-1
926,-81.55174,0.7287453,-62.40214,0,-1
926,-81.55174,0.7287453,-44.14985,0,-1
926,-81.55174,0.7287453,135.4911,0,-1
926,-55.48346,-59.772940000000006,-141.9761,0,-1
926,-55.48346,-59.772940000000006,-123.7238,0,-1
926,-55.48346,-59.772940000000006,55.9171,0,-1
926,-55.48346,-59.772940000000006,186.0847,0,-1
926,-55.48346,-59.772940000000006,192.3289,0,-1
926,-55.48346,-59.772940000000006,237.9597,0,-1
926,-16.91848,-79.78084,-260.085,0,-1
926,-16.91848,-79.78084,-193.5782,0,-1
926,-16.91848,-79.78084,-175.3259,0,-1
926,-16.91848,-79.78084,134.4827,0,-1
926,-16.91848,-79.78084,140.7269,0,-1
926,-16.91848,-79.78084,186.3576,0,-1
926,68.66856999999999,-43.99824,-111.4697,0,-1
926,68.66856999999999,-43.99824,18.69791,0,-1
926,68.66856999999999,-43.99824,70.57284,0,-1
926,79.91894,-16.25365,-146.7998,0,-1
926,79.91894,-16.25365,-16.632179999999998,0,-1
926,79.91894,-16.25365,-10.38797,0,-1
926,102.6328,73.1873,-191.1853,1,-1
926,102.6328,73.1873,181.3522,1,-1
926,9.725442999999999,125.6793,-13.86401,1,-1
926,9.725442999999999,125.6793,239.3849,1,-1
926,9.725442999999999,125.6793,282.1246,1,-1
926,-113.6003,54.633669999999995,-281.8078,1,-1
926,-113.6003,54.633669999999995,-101.2802,1,-1
926,-113.6003,54.633669999999995,14.18087,1,-1
926,-113.6003,54.633669999999995,103.4878,1,-1
926,-78.97836,-98.24602,-221.81,1,-1
926,-78.97836,-98.24602,120.1079,1,-1
926,-78.97836,-98.24602,300.6354,1,-1
926,-20.44685,-124.3856,-336.6431,1,-1
926,-20.44685,-124.3856,185.8024,1,-1
926,-20.44685,-124.3856,258.5237,1,-1
926,-20.44685,-124.3856,301.2635,1,-1
926,107.553,-65.7435,-259.388,1,-1
926,107.553,-65.7435,-78.86044,1,-1
926,107.553,-65.7435,-6.139087,1,-1
926,107.553,-65.7435,125.9076,1,-1
926,122.8646,-28.180670000000003,-331.5688,1,-1
926,122.8646,-28.180670000000003,-151.0412,1,-1
926,122.8646,-28.180670000000003,-78.31985999999999,1,-1
926,122.8646,-28.180670000000003,-35.58012,1,-1
926,137.9378,93.34734,-176.8218,2,-1
926,137.9378,93.34734,237.1011,2,-1
926,18.2515,165.552,-410.5893,2,-1
926,18.2515,165.552,3.333677,2,-1
926,18.2515,165.552,302.278,2,-1
926,18.2515,165.552,357.3467,2,-1
926,-152.1956,67.65401,-337.3931,2,-1
926,-152.1956,67.65401,-121.9596,2,-1
926,-152.1956,67.65401,16.6199,2,-1
926,-152.1956,67.65401,115.8646,2,-1
926,-98.55516999999999,-134.2663,-305.6214,2,-1
926,-98.55516999999999,-134.2663,144.6105,2,-1
926,-98.55516999999999,-134.2663,360.0441,2,-1
926,-19.497729999999997,-165.4098,-408.5565,2,-1
926,-19.497729999999997,-165.4098,220.8,2,-1
926,-19.497729999999997,-165.4098,304.3108,2,-1
926,-19.497729999999997,-165.4098,359.3795,2,-1
926,143.5245,-84.50615,-306.6623,2,-1
926,143.5245,-84.50615,-91.22873,2,-1
926,143.5245,-84.50615,-7.717963,2,-1
926,143.5245,-84.50615,146.5954,2,-1
926,161.3884,-41.1627,-382.8908,2,-1
926,161.3884,-41.1627,-167.4573,2,-1
926,161.3884,-41.1627,-83.94648000000001,2,-1
926,161.3884,-41.1627,-28.87779,2,-1
926,-16.91848,-79.78084,4.31502,0,8
926,-20.44685,-124.3856,5.274830000000001,1,8
926,-19.497729999999997,-165.4098,5.366438,2,8
926,65.42998,48.68404,-102.4242,0,9
926,102.6328,73.1873,-160.5658,1,9
926,137.9378,93.34734,-213.1308,2,9
926,68.66856999999999,-43.99824,24.94211,0,14
926,107.553,-65.7435,36.60065,1,14
926,143.5245,-84.50615,47.35073,2,14
926,4.0890889999999995,81.45241999999999,110.1132,0,15
926,9.725442999999999,125.6793,166.6635,1,15
926,18.2515,165.552,218.7673,2,15
926,-72.45812,37.43045,-17.62738,0,16
926,-113.6003,54.633669999999995,-28.558870000000002,1,16
926,-152.1956,67.65401,-38.44879,2,16
926,79.91894,-16.25365,35.24275,0,24
926,122.8646,-28.180670000000003,53.7268,1,24
926,161.3884,-41.1627,70.36689,2,24
927,72.24413,37.84182,-60.0042,0,-1
927,72.24413,37.84182,147.9758,0,-1
927,72.24413,37.84182,229.6308,0,-1
927,-45.83658,67.45536,-221.2633,0,-1
927,-45.83658,67.45536,68.37168,0,-1
927,-45.83658,67.45536,211.9884,0,-1
927,-45.83658,67.45536,229.4258,0,-1
927,-55.175369999999994,60.05744,-27.275409999999997,0,-1
927,-55.175369999999994,60.05744,54.379569999999994,0,-1
927,-55.175369999999994,60.05744,197.9963,0,-1
927,-55.175369999999994,60.05744,215.4337,0,-1
927,-77.22400999999999,-26.22346,-137.8131,0,-1
927,-77.22400999999999,-26.22346,87.45855999999999,0,-1
927,-77.22400999999999,-26.22346,104.896,0,-1
927,-29.754309999999997,-75.93352,-221.0662,0,-1
927,-29.754309999999997,-75.93352,-139.4112,0,-1
927,-29.754309999999997,-75.93352,21.64293,0,-1
927,0.18553470000000002,-81.55479,-257.0221,0,-1
927,0.18553470000000002,-81.55479,-175.3672,0,-1
927,0.18553470000000002,-81.55479,-31.75048,0,-1
927,109.1433,63.06831999999999,-123.1654,1,-1
927,109.1433,63.06831999999999,36.18469,1,-1
927,109.1433,63.06831999999999,152.2837,1,-1
927,109.1433,63.06831999999999,240.3148,1,-1
927,109.1433,63.06831999999999,344.2936,1,-1
927,-68.45406,105.8485,-325.8128,1,-1
927,-68.45406,105.8485,-209.7138,1,-1
927,-68.45406,105.8485,-121.6827,1,-1
927,-75.7911,100.7252,-225.5717,1,-1
927,-75.7911,100.7252,-137.5406,1,-1
927,-75.7911,100.7252,-33.561840000000004,1,-1
927,-118.4069,-43.23953,-133.5863,1,-1
927,-118.4069,-43.23953,75.00919,1,-1
927,-118.4069,-43.23953,191.1082,1,-1
927,-118.4069,-43.23953,279.1393,1,-1
927,-49.42181,-115.9627,-316.2255,1,-1
927,-49.42181,-115.9627,-266.9801,1,-1
927,-49.42181,-115.9627,-107.63,1,-1
927,-49.42181,-115.9627,96.50007,1,-1
927,-49.42181,-115.9627,200.4788,1,-1
927,7.852388,-125.8102,-211.5266,1,-1
927,7.852388,-125.8102,-95.4276,1,-1
927,7.852388,-125.8102,96.58228000000001,1,-1
927,141.0215,88.62006,-161.6229,2,-1
927,141.0215,88.62006,169.9996,2,-1
927,141.0215,88.62006,299.5018,2,-1
927,141.0215,88.62006,401.7722,2,-1
927,-88.26897,141.2415,-253.3228,2,-1
927,-88.26897,141.2415,-123.8206,2,-1
927,-155.0013,-60.952130000000004,-175.458,2,-1
927,-155.0013,-60.952130000000004,220.3104,2,-1
927,-155.0013,-60.952130000000004,349.8126,2,-1
927,-68.84103,-151.6624,-383.3078,2,-1
927,-68.84103,-151.6624,-319.1618,2,-1
927,-68.84103,-151.6624,141.9629,2,-1
927,-68.84103,-151.6624,244.2333,2,-1
927,17.42759,-165.6407,-130.849,2,-1
927,17.42759,-165.6407,100.9237,2,-1
927,-29.754309999999997,-75.93352,4.205476999999999,0,12
927,-49.42181,-115.9627,8.468964999999999,1,12
927,-68.84103,-151.6624,12.46066,2,12
927,0.18553470000000002,-81.55479,-14.313020000000002,0,14
927,7.852388,-125.8102,-7.396491999999999,1,14
927,17.42759,-165.6407,-1.346755,2,14
927,72.24413,37.84182,-112.8398,0,17
927,109.1433,63.06831999999999,-172.4108,1,17
927,141.0215,88.62006,-225.7688,2,17
927,-45.83658,67.45536,-13.28329,0,21
927,-68.45406,105.8485,-17.70394,1,21
927,-88.26897,141.2415,-21.55014,2,21
927,-77.22400999999999,-26.22346,-56.15813000000001,0,22
927,-118.4069,-43.23953,-84.34087,1,22
927,-155.0013,-60.952130000000004,-111.312,2,22
928,81.39759000000001,5.06468,51.310990000000004,0,-1
928,81.39759000000001,5.06468,146.8953,0,-1
928,39.08318,71.58019,-117.7634,0,-1
928,39.08318,71.58019,50.349759999999996,0,-1
928,39.08318,71.58019,212.6991,0,-1
928,-25.86249,77.34565,-196.4691,0,-1
928,-25.86249,77.34565,-123.9402,0,-1
928,-25.86249,77.34565,133.9934,0,-1
928,-25.86249,77.34565,254.5546,0,-1
928,-40.528620000000004,70.77181,-215.3584,0,-1
928,-40.528620000000004,70.77181,-142.8296,0,-1
928,-40.528620000000004,70.77181,-47.24524,0,-1
928,-40.528620000000004,70.77181,235.6652,0,-1
928,30.216279999999998,-75.75086999999999,-172.0841,0,-1
928,30.216279999999998,-75.75086999999999,77.20375,0,-1
928,59.1189,-56.17983,-213.3608,0,-1
928,59.1189,-56.17983,-92.79966,0,-1
928,125.9186,5.862083,163.272,1,-1
928,62.678230000000006,109.3677,-248.514,1,-1
928,62.678230000000006,109.3677,134.2299,1,-1
928,62.678230000000006,109.3677,167.4011,1,-1
928,-41.3375,119.0843,-251.7674,1,-1
928,-41.3375,119.0843,-56.61164,1,-1
928,-41.3375,119.0843,175.7737,1,-1
928,-41.3375,119.0843,241.9286,1,-1
928,-69.22971,105.3428,-306.9966,1,-1
928,-69.22971,105.3428,-111.8409,1,-1
928,-69.22971,105.3428,-78.66972,1,-1
928,-69.22971,105.3428,120.5445,1,-1
928,49.11398,-116.0934,-266.5316,1,-1
928,49.11398,-116.0934,-38.20475,1,-1
928,49.11398,-116.0934,161.0095,1,-1
928,49.11398,-116.0934,227.1644,1,-1
928,93.05744,-85.03045,-167.4578,1,-1
928,93.05744,-85.03045,-134.2866,1,-1
928,93.05744,-85.03045,131.0825,1,-1
928,166.4594,5.643306,192.473,2,-1
928,86.03576,142.6128,-296.1261,2,-1
